name,link,address,urls,score
ШИ для умственно-отсталых детей,/profile:63/shi-dlya-umstvennootstalyh-detei/?from=bilim&place=list,"Чуйская область, Жайылский район c.Орто-Суу нет",https://bilim.akipress.org/profile:63/shi-dlya-umstvennootstalyh-detei/?from=bilim&place=list,нет
ШИ для умственно-отсталых детей сирот,/profile:878/shi-dlya-umstvennootstalyh-detei-sirot/?from=bilim&place=list,"Чуйская область, Ысыкатинский район c.Красная Речка 725019, ул. Октябрьская ,63",https://bilim.akipress.org/profile:878/shi-dlya-umstvennootstalyh-detei-sirot/?from=bilim&place=list,нет
ШИ им.А.Тургунова,/profile:2072/shi-imaturgunova/?from=bilim&place=list,"Ошская область, Араванский район c.Чек-Абад 715322",https://bilim.akipress.org/profile:2072/shi-imaturgunova/?from=bilim&place=list,нет
ШИ им.Д.Султанова,/profile:1906/shi-imdsultanova/?from=bilim&place=list,"Ошская область, Карасууский район c.Кашгар-Кыштак 723306 с.Монок ул.Бекмурзаева 1",https://bilim.akipress.org/profile:1906/shi-imdsultanova/?from=bilim&place=list,85.3
"ШК ""Звездочка""",/profile:176/shk-zvezdochka/?from=bilim&place=list,"Бишкек, Свердловский район  ул.Токтогула, 75",https://bilim.akipress.org/profile:176/shk-zvezdochka/?from=bilim&place=list,115.7
"ШК ""Индиго-кидс""",/profile:21/shk-indigokids/?from=bilim&place=list,"Бишкек, Октябрьский район  нет",https://bilim.akipress.org/profile:21/shk-indigokids/?from=bilim&place=list,нет
"Шк ""Умут""",/profile:51/shk-umut/?from=bilim&place=list,"Чуйская область, Ысыкатинский район c.Ивановка ул.Театральная, б/н",https://bilim.akipress.org/profile:51/shk-umut/?from=bilim&place=list,нет
"ШК ""Эврика""",/profile:591/shk-evrika/?from=bilim&place=list,"Чуйская область, Аламудунский район c.Гроздь 7724311 ул. Заводская, 6 начальная школа , с. Бирдик ул. Молодежная 2 старшая школа",https://bilim.akipress.org/profile:591/shk-evrika/?from=bilim&place=list,94.8
ШК-ГИМ  №1 им.М.Адышева,/profile:2152/shkgim-1-immadysheva/?from=bilim&place=list,"Ошская область, Алайский район c.Гульча 724400 ул.Ленина-133",https://bilim.akipress.org/profile:2152/shkgim-1-immadysheva/?from=bilim&place=list,106.3
ШК-ГИМ №2  им.Т.Отунчиева,/profile:2153/shkgim-2-imtotunchieva/?from=bilim&place=list,"Ошская область, Алайский район c.Гульча с.Гульча ул.Курманжан-Датки-19",https://bilim.akipress.org/profile:2153/shkgim-2-imtotunchieva/?from=bilim&place=list,133.4
"Шк. ""Абитуриент плюс""",/profile:173/shk-abiturient-plyus/?from=bilim&place=list,"Бишкек, Первомайский район  пр. Мира 12",https://bilim.akipress.org/profile:173/shk-abiturient-plyus/?from=bilim&place=list,124.8
"Шк. ""Силк Роад Интернешнл Скул""",/profile:184/shk-silk-road-interneshnl-skul/?from=bilim&place=list,"Бишкек, Октябрьский район  11 мкр., ул. Г. Айтиева, 7а",https://bilim.akipress.org/profile:184/shk-silk-road-interneshnl-skul/?from=bilim&place=list,169.1
Шк. 3 Интернационал,/profile:1976/shk-3-internacional/?from=bilim&place=list,"Ошская область, Карасууский район c.Мады 715364 с.Асанчек",https://bilim.akipress.org/profile:1976/shk-3-internacional/?from=bilim&place=list,99.6
Шк. Им.А.Эгенова,/profile:2068/shk-imaegenova/?from=bilim&place=list,"Ошская область, Араванский район c.Мангит 715321",https://bilim.akipress.org/profile:2068/shk-imaegenova/?from=bilim&place=list,127.1
Шк. им.Ленина,/profile:2051/shk-imlenina/?from=bilim&place=list,"Ошская область, Араванский район c.Туя-Моюн 715324 ул. Акботоева А",https://bilim.akipress.org/profile:2051/shk-imlenina/?from=bilim&place=list,92.6
Шк. им.М.Кадырова,/profile:2053/shk-immkadyrova/?from=bilim&place=list,"Ошская область, Араванский район c.Туя-Моюн 715324",https://bilim.akipress.org/profile:2053/shk-immkadyrova/?from=bilim&place=list,нет
Шк. им.Сыдыкова,/profile:2048/shk-imsydykova/?from=bilim&place=list,"Ошская область, Араванский район c.Туя-Моюн 715324",https://bilim.akipress.org/profile:2048/shk-imsydykova/?from=bilim&place=list,100
Шк. Сары-Таш,/profile:2031/shk-sarytash/?from=bilim&place=list,"Ошская область, Араванский район c.Туя-Моюн 715324 ул. Сары-Таш",https://bilim.akipress.org/profile:2031/shk-sarytash/?from=bilim&place=list,нет
"Шк.""Светоч""",/profile:182/shksvetoch/?from=bilim&place=list,"Ош, г. Ош г.Ош ул.Курманжан Датка 219",https://bilim.akipress.org/profile:182/shksvetoch/?from=bilim&place=list,166.8
Шк.им.Н.Исанова,/profile:2066/shkimnisanova/?from=bilim&place=list,"Ошская область, Араванский район c.Мангит участок Жаны-Арык",https://bilim.akipress.org/profile:2066/shkimnisanova/?from=bilim&place=list,103
шк.лиц  №8 Т. Сопуева,/profile:2150/shklic-8-t-sopueva/?from=bilim&place=list,"Ошская область, Алайский район c.Ак-Босого ул.Нарматов",https://bilim.akipress.org/profile:2150/shklic-8-t-sopueva/?from=bilim&place=list,нет
"Школа ""Жоош""",/profile:1970/shkola-zhoosh/?from=bilim&place=list,"Ошская область, Карасууский район c.Мады 715364 с.Жоош",https://bilim.akipress.org/profile:1970/shkola-zhoosh/?from=bilim&place=list,нет
"Школа ""Талант""",/profile:179/shkola-talant/?from=bilim&place=list,"Бишкек, Свердловский район  мкр-н Восток 5, д/с №169",https://bilim.akipress.org/profile:179/shkola-talant/?from=bilim&place=list,нет
Школа Ак-Этек,/profile:1753/shkola-aketek/?from=bilim&place=list,"Ошская область, Ноокатский район c.Кек-Джар 715340 с.Ак-Этек",https://bilim.akipress.org/profile:1753/shkola-aketek/?from=bilim&place=list,нет
Школа Алим-Төбө,/profile:1924/shkola-alimtobo/?from=bilim&place=list,"Ошская область, Карасууский район c.Нариман 723325 с.Алим-Тепа",https://bilim.akipress.org/profile:1924/shkola-alimtobo/?from=bilim&place=list,нет
Школа Арал,/profile:1786/shkola-aral/?from=bilim&place=list,"Ошская область, Ноокатский район c.Мирмахмудова 715339 с.Арал",https://bilim.akipress.org/profile:1786/shkola-aral/?from=bilim&place=list,99.4
Школа Беш-Мойнок,/profile:1927/shkola-beshmoinok/?from=bilim&place=list,"Ошская область, Карасууский район c.Нариман 715364 с.Беш-Мойнок",https://bilim.akipress.org/profile:1927/shkola-beshmoinok/?from=bilim&place=list,105.3
Школа Борбаш,/profile:1756/shkola-borbash/?from=bilim&place=list,"Ошская область, Ноокатский район c.Кек-Джар 715340 с.Борбаш ул.Борбаш 20",https://bilim.akipress.org/profile:1756/shkola-borbash/?from=bilim&place=list,81.2
Школа Дедек -бубу,/profile:1752/shkola-dedek-bubu/?from=bilim&place=list,"Ошская область, Ноокатский район c.Кек-Джар 715340 с.Дедекбубу",https://bilim.akipress.org/profile:1752/shkola-dedek-bubu/?from=bilim&place=list,нет
Школа Додоң,/profile:1743/shkola-dodon/?from=bilim&place=list,"Ошская область, Ноокатский район c.Тоолос 723413 с.Додон ул.Додон 1",https://bilim.akipress.org/profile:1743/shkola-dodon/?from=bilim&place=list,111.1
Школа Достук,/profile:2038/shkola-dostuk/?from=bilim&place=list,"Ошская область, Араванский район c.Джеке-Мисте 715324 с. Достук",https://bilim.akipress.org/profile:2038/shkola-dostuk/?from=bilim&place=list,98.6
Школа Жабылы,/profile:84/shkola-zhabyly/?from=bilim&place=list,"Ошская область, Ноокатский район c.Тоолос нет",https://bilim.akipress.org/profile:84/shkola-zhabyly/?from=bilim&place=list,нет
Школа Жаш,/profile:1759/shkola-zhash/?from=bilim&place=list,"Ошская область, Ноокатский район c.Бель-Кайрагач 715335 с.Бель-Орук",https://bilim.akipress.org/profile:1759/shkola-zhash/?from=bilim&place=list,нет
Школа Кара-Гур,/profile:1942/shkola-karagur/?from=bilim&place=list,"Ошская область, Карасууский район c.Папан 715350 с.Папан",https://bilim.akipress.org/profile:1942/shkola-karagur/?from=bilim&place=list,нет
Школа Кен-Сай,/profile:2011/shkola-kensai/?from=bilim&place=list,"Ошская область, Карасууский район c.Савай 715512 с.Кен-Сай",https://bilim.akipress.org/profile:2011/shkola-kensai/?from=bilim&place=list,нет
Школа Кок-Жар,/profile:1757/shkola-kokzhar/?from=bilim&place=list,"Ошская область, Ноокатский район c.Кек-Джар 715340 с.Кок-Жар ул.Кок-Жар 3",https://bilim.akipress.org/profile:1757/shkola-kokzhar/?from=bilim&place=list,94.1
Школа Кыдырша,/profile:2013/shkola-kydyrsha/?from=bilim&place=list,"Ошская область, Карасууский район c.Савай 715512 с.Кыдырша",https://bilim.akipress.org/profile:2013/shkola-kydyrsha/?from=bilim&place=list,нет
Школа Кызыл тал,/profile:1971/shkola-kyzyl-tal/?from=bilim&place=list,"Ошская область, Карасууский район c.Мады 715364 с.Мады",https://bilim.akipress.org/profile:1971/shkola-kyzyl-tal/?from=bilim&place=list,нет
Школа Кызыл-Добо,/profile:1748/shkola-kyzyldobo/?from=bilim&place=list,"Ошская область, Ноокатский район c.Он Эки-Бель 715348 с.Он-Эки-Бель",https://bilim.akipress.org/profile:1748/shkola-kyzyldobo/?from=bilim&place=list,143.9
Школа Кызыл-Мээнет,/profile:1932/shkola-kyzylmeenet/?from=bilim&place=list,"Ошская область, Карасууский район c.Нариман 723325 с.Кызыл-Мехнат ул.Аэропорт 110",https://bilim.akipress.org/profile:1932/shkola-kyzylmeenet/?from=bilim&place=list,108.6
Школа Кызыл-Ордо,/profile:1901/shkola-kyzylordo/?from=bilim&place=list,"Ошская область, Карасууский район c.Баш-Булак 715367 с.Катта-Талдык",https://bilim.akipress.org/profile:1901/shkola-kyzylordo/?from=bilim&place=list,108.8
Школа Орнок,/profile:1749/shkola-ornok/?from=bilim&place=list,"Ошская область, Ноокатский район c.Он Эки-Бель 715348 с.Орнок",https://bilim.akipress.org/profile:1749/shkola-ornok/?from=bilim&place=list,88.5
Школа Сырт,/profile:2033/shkola-syrt/?from=bilim&place=list,"Ошская область, Араванский район c.Туя-Моюн 715324 ул. Сары-Таш",https://bilim.akipress.org/profile:2033/shkola-syrt/?from=bilim&place=list,нет
Школа Турсун-Заде,/profile:1925/shkola-tursunzade/?from=bilim&place=list,"Ошская область, Карасууский район c.Нариман 715718 с.Нариман",https://bilim.akipress.org/profile:1925/shkola-tursunzade/?from=bilim&place=list,нет
Школа Эркин-Кыргызстан,/profile:1926/shkola-erkinkyrgyzstan/?from=bilim&place=list,"Ошская область, Карасууский район c.Нариман 723325 с.Осмон",https://bilim.akipress.org/profile:1926/shkola-erkinkyrgyzstan/?from=bilim&place=list,нет
Школа- гимназия №4,/profile:1175/shkola-gimnaziya-4/?from=bilim&place=list,"Ыссык-Кульская область, г.Каракол г.Каракол 722360,Дүйшеева №84а",https://bilim.akipress.org/profile:1175/shkola-gimnaziya-4/?from=bilim&place=list,128
Школа-гимназия .№1 им.Токтогула,/profile:389/shkolagimnaziya-1-imtoktogula/?from=bilim&place=list,"Джалал-Абадская область  , г.Кара-куль г.Кара-Куль ул. Масирова, 1",https://bilim.akipress.org/profile:389/shkolagimnaziya-1-imtoktogula/?from=bilim&place=list,88.5
Школа-гимназия №2,/profile:1177/shkolagimnaziya-2/?from=bilim&place=list,"Ыссык-Кульская область, г.Каракол г.Каракол 722360, Абдрахманова №88",https://bilim.akipress.org/profile:1177/shkolagimnaziya-2/?from=bilim&place=list,153.8
